LOCATION,NEIGHBORS
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Kern County CoC,"['San Luis Obispo County CoC', 'Kings, Tulare Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'San Bernardino County CoC', 'Ventura County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
Riverside County CoC,"['San Bernardino County CoC', 'Orange County CoCSan Diego County CoC', 'Imperial County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
San Bernardino County CoC,"['Kern County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Riverside County CoC', 'Orange County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Ventura County CoC,"['Santa Barbara County CoC', 'Kern County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
Imperial County CoC,"['Riverside County CoC', 'San Diego County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
San Luis Obispo County CoC,"['Monterey, San Benito Counties CoC', 'Kern County CoC', 'Santa Barbara County CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
Santa Clara County CoC,"['Santa Cruz County CoC', 'San Mateo County CoC', 'Alameda County CoC', 'Stanislaus County CoC', 'Merced County CoC', 'Monterey, San Benito Counties CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
San Francisco CoC,"['Marin County CoC', 'Alameda County CoC', 'San Mateo County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Alameda County CoC,"['San Francisco CoC', 'San Mateo County CoC', 'Contra Costa County CoC', 'San Joaquin County CoC', 'Santa Clara County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sacramento County CoC,"['Yolo County CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC', 'El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'San Joaquin County CoC', 'Contra Costa County CoC', 'Solano County CoC']"
Sonoma County CoC,"['Mendocino County CoC', 'Lake County CoC', 'Napa County CoC', 'Marin County CoC']"
Sonoma County CoC,"['Mendocino County CoC', 'Lake County CoC', 'Napa County CoC', 'Marin County CoC']"
Sonoma County CoC,"['Mendocino County CoC', 'Lake County CoC', 'Napa County CoC', 'Marin County CoC']"
Sonoma County CoC,"['Mendocino County CoC', 'Lake County CoC', 'Napa County CoC', 'Marin County CoC']"
Sonoma County CoC,"['Mendocino County CoC', 'Lake County CoC', 'Napa County CoC', 'Marin County CoC']"
Sonoma County CoC,"['Mendocino County CoC', 'Lake County CoC', 'Napa County CoC', 'Marin County CoC']"
Sonoma County CoC,"['Mendocino County CoC', 'Lake County CoC', 'Napa County CoC', 'Marin County CoC']"
Contra Costa County CoC,"['Marin County CoC', 'Solano County CoC', 'Sacramento County CoC', 'San Joaquin County CoC', 'Alameda County CoC']"
Contra Costa County CoC,"['Marin County CoC', 'Solano County CoC', 'Sacramento County CoC', 'San Joaquin County CoC', 'Alameda County CoC']"
Contra Costa County CoC,"['Marin County CoC', 'Solano County CoC', 'Sacramento County CoC', 'San Joaquin County CoC', 'Alameda County CoC']"
Contra Costa County CoC,"['Marin County CoC', 'Solano County CoC', 'Sacramento County CoC', 'San Joaquin County CoC', 'Alameda County CoC']"
Contra Costa County CoC,"['Marin County CoC', 'Solano County CoC', 'Sacramento County CoC', 'San Joaquin County CoC', 'Alameda County CoC']"
Contra Costa County CoC,"['Marin County CoC', 'Solano County CoC', 'Sacramento County CoC', 'San Joaquin County CoC', 'Alameda County CoC']"
Contra Costa County CoC,"['Marin County CoC', 'Solano County CoC', 'Sacramento County CoC', 'San Joaquin County CoC', 'Alameda County CoC']"
"Monterey, San Benito Counties CoC","['Santa Cruz County CoC', 'Santa Clara County CoC', 'Merced County CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'San Luis Obispo County CoC']"
"Monterey, San Benito Counties CoC","['Santa Cruz County CoC', 'Santa Clara County CoC', 'Merced County CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'San Luis Obispo County CoC']"
"Monterey, San Benito Counties CoC","['Santa Cruz County CoC', 'Santa Clara County CoC', 'Merced County CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'San Luis Obispo County CoC']"
"Monterey, San Benito Counties CoC","['Santa Cruz County CoC', 'Santa Clara County CoC', 'Merced County CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'San Luis Obispo County CoC']"
"Monterey, San Benito Counties CoC","['Santa Cruz County CoC', 'Santa Clara County CoC', 'Merced County CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'San Luis Obispo County CoC']"
"Monterey, San Benito Counties CoC","['Santa Cruz County CoC', 'Santa Clara County CoC', 'Merced County CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'San Luis Obispo County CoC']"
"Monterey, San Benito Counties CoC","['Santa Cruz County CoC', 'Santa Clara County CoC', 'Merced County CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'San Luis Obispo County CoC']"
Marin County CoC,"['Sonoma County CoC', 'Contra Costa County CoC', 'San Francisco CoC']"
Marin County CoC,"['Sonoma County CoC', 'Contra Costa County CoC', 'San Francisco CoC']"
Marin County CoC,"['Sonoma County CoC', 'Contra Costa County CoC', 'San Francisco CoC']"
Marin County CoC,"['Sonoma County CoC', 'Contra Costa County CoC', 'San Francisco CoC']"
Marin County CoC,"['Sonoma County CoC', 'Contra Costa County CoC', 'San Francisco CoC']"
Marin County CoC,"['Sonoma County CoC', 'Contra Costa County CoC', 'San Francisco CoC']"
Marin County CoC,"['Sonoma County CoC', 'Contra Costa County CoC', 'San Francisco CoC']"
Marin County CoC,"['Sonoma County CoC', 'Contra Costa County CoC', 'San Francisco CoC']"
Santa Cruz County CoC,"['San Mateo County CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC']"
Santa Cruz County CoC,"['San Mateo County CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC']"
Santa Cruz County CoC,"['San Mateo County CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC']"
Santa Cruz County CoC,"['San Mateo County CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC']"
Santa Cruz County CoC,"['San Mateo County CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC']"
Santa Cruz County CoC,"['San Mateo County CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC']"
Santa Cruz County CoC,"['San Mateo County CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC']"
Mendocino County CoC,"['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Lake County CoC', 'Sonoma County CoC']"
Mendocino County CoC,"['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Lake County CoC', 'Sonoma County CoC']"
Mendocino County CoC,"['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Lake County CoC', 'Sonoma County CoC']"
Mendocino County CoC,"['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Lake County CoC', 'Sonoma County CoC']"
Mendocino County CoC,"['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Lake County CoC', 'Sonoma County CoC']"
Mendocino County CoC,"['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Lake County CoC', 'Sonoma County CoC']"
Mendocino County CoC,"['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Lake County CoC', 'Sonoma County CoC']"
Stanislaus County CoC,"['Santa Clara County CoC', 'San Joaquin County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Merced County CoC']"
Stanislaus County CoC,"['Santa Clara County CoC', 'San Joaquin County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Merced County CoC']"
Stanislaus County CoC,"['Santa Clara County CoC', 'San Joaquin County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Merced County CoC']"
Stanislaus County CoC,"['Santa Clara County CoC', 'San Joaquin County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Merced County CoC']"
Stanislaus County CoC,"['Santa Clara County CoC', 'San Joaquin County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Merced County CoC']"
Stanislaus County CoC,"['Santa Clara County CoC', 'San Joaquin County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Merced County CoC']"
Stanislaus County CoC,"['Santa Clara County CoC', 'San Joaquin County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Merced County CoC']"
San Joaquin County CoC,"['Alameda County CoC', 'Contra Costa County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Stanislaus County CoC', 'Santa Clara County CoC']"
San Joaquin County CoC,"['Alameda County CoC', 'Contra Costa County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Stanislaus County CoC', 'Santa Clara County CoC']"
San Joaquin County CoC,"['Alameda County CoC', 'Contra Costa County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Stanislaus County CoC', 'Santa Clara County CoC']"
San Joaquin County CoC,"['Alameda County CoC', 'Contra Costa County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Stanislaus County CoC', 'Santa Clara County CoC']"
San Joaquin County CoC,"['Alameda County CoC', 'Contra Costa County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Stanislaus County CoC', 'Santa Clara County CoC']"
San Joaquin County CoC,"['Alameda County CoC', 'Contra Costa County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Stanislaus County CoC', 'Santa Clara County CoC']"
San Joaquin County CoC,"['Alameda County CoC', 'Contra Costa County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Stanislaus County CoC', 'Santa Clara County CoC']"
San Joaquin County CoC,"['Alameda County CoC', 'Contra Costa County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Stanislaus County CoC', 'Santa Clara County CoC']"
San Mateo County CoC,"['San Francisco CoC', 'Alameda County CoC', 'Santa Clara County CoC', 'Santa Cruz County CoC']"
San Mateo County CoC,"['San Francisco CoC', 'Alameda County CoC', 'Santa Clara County CoC', 'Santa Cruz County CoC']"
San Mateo County CoC,"['San Francisco CoC', 'Alameda County CoC', 'Santa Clara County CoC', 'Santa Cruz County CoC']"
San Mateo County CoC,"['San Francisco CoC', 'Alameda County CoC', 'Santa Clara County CoC', 'Santa Cruz County CoC']"
San Mateo County CoC,"['San Francisco CoC', 'Alameda County CoC', 'Santa Clara County CoC', 'Santa Cruz County CoC']"
San Mateo County CoC,"['San Francisco CoC', 'Alameda County CoC', 'Santa Clara County CoC', 'Santa Cruz County CoC']"
San Mateo County CoC,"['San Francisco CoC', 'Alameda County CoC', 'Santa Clara County CoC', 'Santa Cruz County CoC']"
San Mateo County CoC,"['San Francisco CoC', 'Alameda County CoC', 'Santa Clara County CoC', 'Santa Cruz County CoC']"
"Kings, Tulare Counties CoC","['Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'Kern County CoC']"
"Kings, Tulare Counties CoC","['Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'Kern County CoC']"
"Kings, Tulare Counties CoC","['Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'Kern County CoC']"
"Kings, Tulare Counties CoC","['Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'Kern County CoC']"
"Kings, Tulare Counties CoC","['Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC', 'Alpine, Inyo, Mono Counties CoC', 'Kern County CoC']"
